Ohio_STR;12/31/2018;GLOBAL LIQUIDITY RESERVE;IL-GLR;;INTERNATIONAL FUNDS;0.00;GLOBAL CUSTODIAN LIQUIDITY RESERVE;I-GLR;0
Ohio_STR;12/31/2018;AVIS BUDGET GROUP INC;053774105;1,591,584.00;COMMON STOCK;70,800.00;NEUBERGER BERMAN (SV);6DG;0
Ohio_STR;12/31/2018;BABCOCK & WILCOX ENTERPR;05614L100;321,330.00;COMMON STOCK;823,080.00;NEUBERGER BERMAN (SV);6DG;0
Ohio_STR;12/31/2018;BANKUNITED INC;06652K103;2,278,434.00;COMMON STOCK;76,100.00;NEUBERGER BERMAN (SV);6DG;0
Ohio_STR;12/31/2018;CEVA INC;157210105;1,228,204.00;COMMON STOCK;55,600.00;NEUBERGER BERMAN (SV);6DG;0
Ohio_STR;12/31/2018;CHARLES RIVER LABORATORIES;159864107;7,119,022.00;COMMON STOCK;62,900.00;NEUBERGER BERMAN (SV);6DG;0
Ohio_STR;12/31/2018;CHICO'S FAS INC;168615102;1,244,268.00;COMMON STOCK;221,400.00;NEUBERGER BERMAN (SV);6DG;0
Ohio_STR;12/31/2018;CIENA CORP.;171779309;13,336,803.00;COMMON STOCK;393,300.00;NEUBERGER BERMAN (SV);6DG;0
Ohio_STR;12/31/2018;CLEAN HARBORS INC;184496107;2,995,545.00;COMMON STOCK;60,700.00;NEUBERGER BERMAN (SV);6DG;0
Ohio_STR;12/31/2018;CLEVELAND-CLIFFS INC;185899101;2,425,426.00;COMMON STOCK;315,400.00;NEUBERGER BERMAN (SV);6DG;0
Ohio_STR;12/31/2018;CLOUDERA INC;18914U100;2,306,010.00;COMMON STOCK;208,500.00;NEUBERGER BERMAN (SV);6DG;0
Ohio_STR;12/31/2018;COMERICA INC.;200340107;1,900,652.00;COMMON STOCK;27,670.00;NEUBERGER BERMAN (SV);6DG;0
Ohio_STR;12/31/2018;CONDUENT INC;206787103;2,512,932.00;COMMON STOCK;236,400.00;NEUBERGER BERMAN (SV);6DG;0
Ohio_STR;12/31/2018;CORELOGIC INC;21871D103;3,656,750.00;COMMON STOCK;109,418.00;NEUBERGER BERMAN (SV);6DG;0
Ohio_STR;12/31/2018;COVANTA HOLDING CORP.;22282E102;2,453,176.00;COMMON STOCK;182,800.00;NEUBERGER BERMAN (SV);6DG;0
Ohio_STR;12/31/2018;CRITEO SA-SPON ADR;226718104;1,988,000.00;COMMON STOCK;87,500.00;NEUBERGER BERMAN (SV);6DG;0
Ohio_STR;12/31/2018;CROCS INC;227046109;1,270,422.00;COMMON STOCK;48,900.00;NEUBERGER BERMAN (SV);6DG;0
Ohio_STR;12/31/2018;CROWN HOLDINGS INC;228368106;6,103,723.00;COMMON STOCK;146,830.00;NEUBERGER BERMAN (SV);6DG;0
Ohio_STR;12/31/2018;CYPRESS SEMICONDUCTOR CORP;232806109;3,467,854.00;COMMON STOCK;272,630.00;NEUBERGER BERMAN (SV);6DG;0
Ohio_STR;12/31/2018;DANAOS CORP;Y1968P105;166,889.00;COMMON STOCK;222,518.00;NEUBERGER BERMAN (SV);6DG;0
Ohio_STR;12/31/2018;DIEBOLD NIXDORF INC;253651103;490,779.00;COMMON STOCK;197,100.00;NEUBERGER BERMAN (SV);6DG;0
Ohio_STR;12/31/2018;DRIL-QUIP INC;262037104;1,039,038.00;COMMON STOCK;34,600.00;NEUBERGER BERMAN (SV);6DG;0
Ohio_STR;12/31/2018;ENTEGRIS INC;29362U104;1,316,644.00;COMMON STOCK;47,200.00;NEUBERGER BERMAN (SV);6DG;0
Ohio_STR;12/31/2018;EXPRESS INC;30219E103;890,162.00;COMMON STOCK;174,200.00;NEUBERGER BERMAN (SV);6DG;0
Ohio_STR;12/31/2018;FIREEYE INC;31816Q101;4,217,842.00;COMMON STOCK;260,200.00;NEUBERGER BERMAN (SV);6DG;0
Ohio_STR;12/31/2018;FLUIDIGM CORP;34385P108;5,346,986.00;COMMON STOCK;620,300.00;NEUBERGER BERMAN (SV);6DG;0
Ohio_STR;12/31/2018;FORUM ENERGY TECH INC;34984V100;486,927.00;COMMON STOCK;117,900.00;NEUBERGER BERMAN (SV);6DG;0
Ohio_STR;12/31/2018;HAIN CELESTIAL GROUP;405217100;1,208,532.00;COMMON STOCK;76,200.00;NEUBERGER BERMAN (SV);6DG;0
Ohio_STR;12/31/2018;HARSCO CORP;415864107;1,507,374.00;COMMON STOCK;75,900.00;NEUBERGER BERMAN (SV);6DG;0
Ohio_STR;12/31/2018;HERTZ GLOBAL HOLDINGS INC;42806J106;2,013,375.00;COMMON STOCK;147,500.00;NEUBERGER BERMAN (SV);6DG;0
Ohio_STR;12/31/2018;HUNTINGTON BANCSHARES;446150104;2,036,294.00;COMMON STOCK;170,830.00;NEUBERGER BERMAN (SV);6DG;0
Ohio_STR;12/31/2018;II VI INC;902104108;908,231.00;COMMON STOCK;27,980.00;NEUBERGER BERMAN (SV);6DG;0
Ohio_STR;12/31/2018;IMPINJ INC;453204109;774,060.00;COMMON STOCK;53,200.00;NEUBERGER BERMAN (SV);6DG;0
Ohio_STR;12/31/2018;INFINERA CORP;45667G103;1,698,942.00;COMMON STOCK;425,800.00;NEUBERGER BERMAN (SV);6DG;0
Ohio_STR;12/31/2018;INTERSECT ENT INC;46071F103;1,132,836.00;COMMON STOCK;40,200.00;NEUBERGER BERMAN (SV);6DG;0
Ohio_STR;12/31/2018;ION GEOPHYSICAL CORP;462044207;269,738.00;COMMON STOCK;52,073.00;NEUBERGER BERMAN (SV);6DG;0
Ohio_STR;12/31/2018;ITRON INC.;465741106;3,031,289.00;COMMON STOCK;64,100.00;NEUBERGER BERMAN (SV);6DG;0
Ohio_STR;12/31/2018;ITT INC;45073V108;2,481,078.00;COMMON STOCK;51,400.00;NEUBERGER BERMAN (SV);6DG;0
Ohio_STR;12/31/2018;KBR INC;48242W106;3,127,080.00;COMMON STOCK;206,000.00;NEUBERGER BERMAN (SV);6DG;0
Ohio_STR;12/31/2018;KEYW HOLDING CORP;493723100;2,137,455.00;COMMON STOCK;319,500.00;NEUBERGER BERMAN (SV);6DG;0
Ohio_STR;12/31/2018;LIVERAMP HOLDINGS INC;53815P108;3,063,359.00;COMMON STOCK;79,300.00;NEUBERGER BERMAN (SV);6DG;0
Ohio_STR;12/31/2018;LUMINEX CORP DEL;55027E102;2,546,722.00;COMMON STOCK;110,200.00;NEUBERGER BERMAN (SV);6DG;0
Ohio_STR;12/31/2018;LYDALL INC.;550819106;1,159,701.00;COMMON STOCK;57,100.00;NEUBERGER BERMAN (SV);6DG;0
Ohio_STR;12/31/2018;MACOM TECHNOLOGY SOLUTIONS;55405Y100;2,606,431.00;COMMON STOCK;179,630.00;NEUBERGER BERMAN (SV);6DG;0
Ohio_STR;12/31/2018;MALLINCKRODT PLC;G5785G107;889,540.00;COMMON STOCK;56,300.00;NEUBERGER BERMAN (SV);6DG;0
Ohio_STR;12/31/2018;MANITOWOC COMPANY INC.;563571405;853,706.00;COMMON STOCK;57,800.00;NEUBERGER BERMAN (SV);6DG;0
Ohio_STR;12/31/2018;MAXWELL TECHNOLOGIES INC;577767106;656,190.00;COMMON STOCK;317,000.00;NEUBERGER BERMAN (SV);6DG;0
Ohio_STR;12/31/2018;MCDERMOTT INTERNATIONAL;580037703;487,230.00;COMMON STOCK;74,499.93;NEUBERGER BERMAN (SV);6DG;0
Ohio_STR;12/31/2018;MELLANOX TECHONLOGIES LTD;M51363113;7,483,704.00;COMMON STOCK;81,010.00;NEUBERGER BERMAN (SV);6DG;0
Ohio_STR;12/31/2018;MERCURY SYSTEMS INC;589378108;2,605,679.00;COMMON STOCK;55,100.00;NEUBERGER BERMAN (SV);6DG;0
Ohio_STR;12/31/2018;MOLINA HEALTHCARE INC;60855R100;3,010,098.00;COMMON STOCK;25,900.00;NEUBERGER BERMAN (SV);6DG;0
Ohio_STR;12/31/2018;MSG NETWORKS INC;553573106;1,762,288.00;COMMON STOCK;74,800.00;NEUBERGER BERMAN (SV);6DG;0
Ohio_STR;12/31/2018;NANOSTRING TECH INC;63009R109;2,205,221.00;COMMON STOCK;148,700.00;NEUBERGER BERMAN (SV);6DG;0
Ohio_STR;12/31/2018;NUANCE COMMUNICATIONS;67020Y100;4,896,423.00;COMMON STOCK;370,100.00;NEUBERGER BERMAN (SV);6DG;0
Ohio_STR;12/31/2018;OFFICE DEPOT INC;676220106;1,747,537.00;COMMON STOCK;677,340.00;NEUBERGER BERMAN (SV);6DG;0
Ohio_STR;12/31/2018;OIL STS INTL INC;678026105;771,120.00;COMMON STOCK;54,000.00;NEUBERGER BERMAN (SV);6DG;0
Ohio_STR;12/31/2018;ONESPAN INC;68287N100;1,490,545.00;COMMON STOCK;115,100.00;NEUBERGER BERMAN (SV);6DG;0
Ohio_STR;12/31/2018;ORMAT TECHNOLOGIES INC;686688102;3,059,550.00;COMMON STOCK;58,500.00;NEUBERGER BERMAN (SV);6DG;0
Ohio_STR;12/31/2018;OSI SYSTEMS INC;671044105;2,682,780.00;COMMON STOCK;36,600.00;NEUBERGER BERMAN (SV);6DG;0
Ohio_STR;12/31/2018;PARTY CITY HOLDCO INC;702149105;2,377,236.00;COMMON STOCK;238,200.00;NEUBERGER BERMAN (SV);6DG;0
Ohio_STR;12/31/2018;PATTERSON COS INC;703395103;1,647,508.00;COMMON STOCK;83,800.00;NEUBERGER BERMAN (SV);6DG;0
Ohio_STR;12/31/2018;PATTERSON-UTI ENERGY INC;703481101;773,145.00;COMMON STOCK;74,700.00;NEUBERGER BERMAN (SV);6DG;0
Ohio_STR;12/31/2018;QUANTUM CORP;747906501;152,900.00;COMMON STOCK;76,450.00;NEUBERGER BERMAN (SV);6DG;0
Ohio_STR;12/31/2018;RAMBUS INC DEL;750917106;2,440,211.00;COMMON STOCK;318,150.00;NEUBERGER BERMAN (SV);6DG;0
Ohio_STR;12/31/2018;RIBBON COMMUNICATIONS INC;762544104;1,209,820.00;COMMON STOCK;251,000.00;NEUBERGER BERMAN (SV);6DG;0
Ohio_STR;12/31/2018;RTW RETAILWINDS INC;74980D100;340,732.00;COMMON STOCK;120,400.00;NEUBERGER BERMAN (SV);6DG;0
Ohio_STR;12/31/2018;RYDER SYS. INC.;783549108;2,075,265.00;COMMON STOCK;43,100.00;NEUBERGER BERMAN (SV);6DG;0
Ohio_STR;12/31/2018;SEACHANGE INTERNATIONAL;811699107;325,080.00;COMMON STOCK;258,000.00;NEUBERGER BERMAN (SV);6DG;0
Ohio_STR;12/31/2018;SEAWORLD ENTERTAINMENT INC;81282V100;2,206,791.00;COMMON STOCK;99,900.00;NEUBERGER BERMAN (SV);6DG;0
Ohio_STR;12/31/2018;SPIRIT AEROSYSTEMS HOLD-CL A;848574109;4,282,146.00;COMMON STOCK;59,400.00;NEUBERGER BERMAN (SV);6DG;0
Ohio_STR;12/31/2018;STERICYCLE INC;858912108;2,205,069.00;COMMON STOCK;60,100.00;NEUBERGER BERMAN (SV);6DG;0
Ohio_STR;12/31/2018;SUPERIOR ENERGY SVCS;868157108;506,855.00;COMMON STOCK;151,300.00;NEUBERGER BERMAN (SV);6DG;0
Ohio_STR;12/31/2018;TCF FINANCIAL CORP;872275102;4,030,532.00;COMMON STOCK;206,800.00;NEUBERGER BERMAN (SV);6DG;0
Ohio_STR;12/31/2018;TELEDYNE TECHNOLOGIES INC;879360105;2,567,668.00;COMMON STOCK;12,400.00;NEUBERGER BERMAN (SV);6DG;0
Ohio_STR;12/31/2018;TEMPUR SEALY INTERNATIONAL I;88023U101;1,962,360.00;COMMON STOCK;47,400.00;NEUBERGER BERMAN (SV);6DG;0
Ohio_STR;12/31/2018;TETRA TECHNOLOGIES INC.;88162F105;525,840.00;COMMON STOCK;313,000.00;NEUBERGER BERMAN (SV);6DG;0
Ohio_STR;12/31/2018;TEXAS CAPITAL BANCSHARES;88224Q107;1,803,477.00;COMMON STOCK;35,300.00;NEUBERGER BERMAN (SV);6DG;0
Ohio_STR;12/31/2018;TIVO CORP;88870P106;2,344,690.00;COMMON STOCK;249,170.00;NEUBERGER BERMAN (SV);6DG;0
Ohio_STR;12/31/2018;TREEHOUSE FOODS INC;89469A104;2,753,553.00;COMMON STOCK;54,300.00;NEUBERGER BERMAN (SV);6DG;0
Ohio_STR;12/31/2018;TWIN DISC INC;901476101;864,616.00;COMMON STOCK;58,618.00;NEUBERGER BERMAN (SV);6DG;0
Ohio_STR;12/31/2018;UNISYS CORP.;909214306;1,657,275.00;COMMON STOCK;142,500.00;NEUBERGER BERMAN (SV);6DG;0
Ohio_STR;12/31/2018;US TREAS MONEY MARKET - 6DG;IT-DAV;605,162.00;COMMON STOCK;605,162.61;NEUBERGER BERMAN (SV);6DG;0
Ohio_STR;12/31/2018;VALMONT INDUSTRIES;920253101;1,520,015.00;COMMON STOCK;13,700.00;NEUBERGER BERMAN (SV);6DG;0
Ohio_STR;12/31/2018;VEECO INSTRUMENTS INC;922417100;1,759,875.00;COMMON STOCK;237,500.00;NEUBERGER BERMAN (SV);6DG;0
Ohio_STR;12/31/2018;VERINT SYS INC;92343X100;8,303,464.00;COMMON STOCK;196,253.00;NEUBERGER BERMAN (SV);6DG;0
Ohio_STR;12/31/2018;VIAVI SOLUTIONS INC;925550105;2,998,920.00;COMMON STOCK;298,400.00;NEUBERGER BERMAN (SV);6DG;0
Ohio_STR;12/31/2018;VISTRA ENERGY CORP;92840M102;3,134,076.00;COMMON STOCK;136,919.00;NEUBERGER BERMAN (SV);6DG;0
Ohio_STR;12/31/2018;VISTRA ENERGY CORP TANGIBLE;92840M300;1,514,086.00;COMMON STOCK;16,600.00;NEUBERGER BERMAN (SV);6DG;0
Ohio_STR;12/31/2018;UNITI GROUP INC;91325V108;1,815,462.00;REAL ESTATE INVESTMENT TRUST;116,600.00;NEUBERGER BERMAN (SV);6DG;0
Ohio_STR;12/31/2018;ACACIA COMMUNICATIONS INC;00401C108;2,158,400.00;COMMON STOCK;56,800.00;FULLER THALER (SC);6FC;0
Ohio_STR;12/31/2018;ACI WORLDWIDE INC;004498101;1,120,635.00;COMMON STOCK;40,500.00;FULLER THALER (SC);6FC;0
Ohio_STR;12/31/2018;ACTUANT CORP CL A;00508X203;503,760.00;COMMON STOCK;24,000.00;FULLER THALER (SC);6FC;0
Ohio_STR;12/31/2018;ADTRAN INC.;00738A106;472,560.00;COMMON STOCK;44,000.00;FULLER THALER (SC);6FC;0
Ohio_STR;12/31/2018;ADVANCED MICRO DEVICES INC.;007903107;3,392,948.00;COMMON STOCK;183,800.00;FULLER THALER (SC);6FC;0
Ohio_STR;12/31/2018;AG MORTGAGE INVESTMENT;001228105;482,679.00;COMMON STOCK;30,300.00;FULLER THALER (SC);6FC;0
Ohio_STR;12/31/2018;ALEXANDER & BALDWIN INC.;014491104;636,536.00;COMMON STOCK;34,632.00;FULLER THALER (SC);6FC;0
Ohio_STR;12/31/2018;ALLSCRIPTS HEALTHCARE;01988P108;1,124,988.00;COMMON STOCK;116,700.00;FULLER THALER (SC);6FC;0
Ohio_STR;12/31/2018;AMEDISYS INC;023436108;2,974,594.00;COMMON STOCK;25,400.00;FULLER THALER (SC);6FC;0
Ohio_STR;12/31/2018;AMERICAN AXLE & MFG HOLDINGS;024061103;623,376.00;COMMON STOCK;56,160.00;FULLER THALER (SC);6FC;0
Ohio_STR;12/31/2018;APOLLO INVESTMENT CORP;03761U502;413,329.00;COMMON STOCK;33,333.00;FULLER THALER (SC);6FC;0
Ohio_STR;12/31/2018;APPLIED INDUSTRIAL TECH INC.;03820C105;517,824.00;COMMON STOCK;9,600.00;FULLER THALER (SC);6FC;0
Ohio_STR;12/31/2018;ARMSTRONG WORLD INDUSTRIES;04247X102;1,472,713.00;COMMON STOCK;25,300.00;FULLER THALER (SC);6FC;0
Ohio_STR;12/31/2018;ARTISAN PARTNERS ASSET;04316A108;635,441.00;COMMON STOCK;28,740.00;FULLER THALER (SC);6FC;0
Ohio_STR;12/31/2018;ASSURED GUARANTY LTD;G0585R106;732,488.00;COMMON STOCK;19,135.00;FULLER THALER (SC);6FC;0
Ohio_STR;12/31/2018;AVNET INC.;053807103;667,850.00;COMMON STOCK;18,500.00;FULLER THALER (SC);6FC;0
Ohio_STR;12/31/2018;AXON ENTERPRISE INC;05464C101;2,782,500.00;COMMON STOCK;63,600.00;FULLER THALER (SC);6FC;0
Ohio_STR;12/31/2018;BEACON ROOFING SUPPLY INC;073685109;1,535,248.00;COMMON STOCK;48,400.00;FULLER THALER (SC);6FC;0
Ohio_STR;12/31/2018;BIOTELEMETRY INC;090672106;2,974,056.00;COMMON STOCK;49,800.00;FULLER THALER (SC);6FC;0
Ohio_STR;12/31/2018;BJ'S RESTAURANTS INC;09180C106;2,659,982.00;COMMON STOCK;52,600.00;FULLER THALER (SC);6FC;0
Ohio_STR;12/31/2018;BLOOMIN' BRANDS INC;094235108;216,290.00;COMMON STOCK;12,090.00;FULLER THALER (SC);6FC;0
Ohio_STR;12/31/2018;BOINGO WIRELESS INC;09739C102;1,674,398.00;COMMON STOCK;81,400.00;FULLER THALER (SC);6FC;0
Ohio_STR;12/31/2018;BRINKS COMPANY;109696104;2,021,541.00;COMMON STOCK;31,269.00;FULLER THALER (SC);6FC;0
Ohio_STR;12/31/2018;BROOKLINE BANCORP IN;11373M107;878,952.00;COMMON STOCK;63,600.00;FULLER THALER (SC);6FC;0
Ohio_STR;12/31/2018;BUILDERS FIRSTSOURCE INC;12008R107;1,080,745.00;COMMON STOCK;99,060.00;FULLER THALER (SC);6FC;0
Ohio_STR;12/31/2018;CABOT CORP;127055101;1,748,517.00;COMMON STOCK;40,720.00;FULLER THALER (SC);6FC;0
Ohio_STR;12/31/2018;CARDTRONICS PLC-A;G1991C105;735,800.00;COMMON STOCK;28,300.00;FULLER THALER (SC);6FC;0
Ohio_STR;12/31/2018;CARGURUS INC;141788109;1,703,365.00;COMMON STOCK;50,500.00;FULLER THALER (SC);6FC;0
Ohio_STR;12/31/2018;CELANESE CORP-SERIES A;150870103;2,339,220.00;COMMON STOCK;26,000.00;FULLER THALER (SC);6FC;0
Ohio_STR;12/31/2018;CHART INDUSTRIES INC;16115Q308;2,549,176.00;COMMON STOCK;39,200.00;FULLER THALER (SC);6FC;0
Ohio_STR;12/31/2018;CLEAN HARBORS INC;184496107;1,317,645.00;COMMON STOCK;26,700.00;FULLER THALER (SC);6FC;0
Ohio_STR;12/31/2018;CNO FINANCIAL GROUP INC;12621E103;2,289,883.00;COMMON STOCK;153,890.00;FULLER THALER (SC);6FC;0
Ohio_STR;12/31/2018;COLUMBIA SPORTSWEAR CO;198516106;1,064,916.00;COMMON STOCK;12,664.00;FULLER THALER (SC);6FC;0
Ohio_STR;12/31/2018;COMMERCIAL METALS CO.;201723103;1,137,420.00;COMMON STOCK;71,000.00;FULLER THALER (SC);6FC;0
Ohio_STR;12/31/2018;COMMSCOPE HOLDINGS INC;20337X109;1,044,863.00;COMMON STOCK;63,750.00;FULLER THALER (SC);6FC;0
Ohio_STR;12/31/2018;COOPER-STANDARD HOLDING;21676P103;1,008,829.00;COMMON STOCK;16,240.00;FULLER THALER (SC);6FC;0
Ohio_STR;12/31/2018;COPART INC;217204106;411,386.00;COMMON STOCK;8,610.00;FULLER THALER (SC);6FC;0
Ohio_STR;12/31/2018;COVANTA HOLDING CORP.;22282E102;1,729,838.00;COMMON STOCK;128,900.00;FULLER THALER (SC);6FC;0
Ohio_STR;12/31/2018;CROWN HOLDINGS INC;228368106;3,639,869.00;COMMON STOCK;87,560.00;FULLER THALER (SC);6FC;0
Ohio_STR;12/31/2018;DAVE & BUSTERS;238337109;2,076,496.00;COMMON STOCK;46,600.00;FULLER THALER (SC);6FC;0
Ohio_STR;12/31/2018;DOLBY LABORATORIES INC-CL A;25659T107;1,069,832.00;COMMON STOCK;17,300.00;FULLER THALER (SC);6FC;0
Ohio_STR;12/31/2018;DSW INC-CLASS A;23334L102;1,133,730.00;COMMON STOCK;45,900.00;FULLER THALER (SC);6FC;0
Ohio_STR;12/31/2018;EAGLE MATERIALS INC;26969P108;820,243.00;COMMON STOCK;13,440.00;FULLER THALER (SC);6FC;0
Ohio_STR;12/31/2018;EL PASO ELECTRIC COMPANY;283677854;1,400,632.00;COMMON STOCK;27,940.00;FULLER THALER (SC);6FC;0
Ohio_STR;12/31/2018;ELDORADO RESORTS INC;28470R102;3,106,818.00;COMMON STOCK;85,800.00;FULLER THALER (SC);6FC;0
Ohio_STR;12/31/2018;EMERGENT BIOSOLUTIONS INC;29089Q105;3,829,488.00;COMMON STOCK;64,600.00;FULLER THALER (SC);6FC;0
Ohio_STR;12/31/2018;ENERGIZER HOLDINGS, INC.;29272W109;1,592,441.00;COMMON STOCK;35,270.00;FULLER THALER (SC);6FC;0
Ohio_STR;12/31/2018;ENOVA INTERNATIONAL INC.;29357K103;1,632,694.00;COMMON STOCK;83,900.00;FULLER THALER (SC);6FC;0
Ohio_STR;12/31/2018;ETSY INC;29786A106;4,124,319.00;COMMON STOCK;86,700.00;FULLER THALER (SC);6FC;0
Ohio_STR;12/31/2018;EZCORP INC CL A;302301106;1,379,805.00;COMMON STOCK;178,500.00;FULLER THALER (SC);6FC;0
Ohio_STR;12/31/2018;FIRST HORIZON NATIONAL;320517105;4,393,821.00;COMMON STOCK;333,877.00;FULLER THALER (SC);6FC;0
Ohio_STR;12/31/2018;FIRST MIDWEST BANCORP INC.;320867104;1,418,198.00;COMMON STOCK;71,590.00;FULLER THALER (SC);6FC;0
Ohio_STR;12/31/2018;FIVE9 INC;338307101;2,754,360.00;COMMON STOCK;63,000.00;FULLER THALER (SC);6FC;0
Ohio_STR;12/31/2018;FLEXTRONICS INTL LTD;Y2573F102;443,054.00;COMMON STOCK;58,220.00;FULLER THALER (SC);6FC;0
Ohio_STR;12/31/2018;FNB CORP;302520101;1,633,391.00;COMMON STOCK;165,995.00;FULLER THALER (SC);6FC;0
Ohio_STR;12/31/2018;FTI CONSULTING INC;302941109;2,612,288.00;COMMON STOCK;39,200.00;FULLER THALER (SC);6FC;0
Ohio_STR;12/31/2018;GENTHERM INC;37253A103;1,414,892.00;COMMON STOCK;35,390.00;FULLER THALER (SC);6FC;0
Ohio_STR;12/31/2018;GRAND CANYON EDUCATION INC;38526M106;3,566,794.00;COMMON STOCK;37,100.00;FULLER THALER (SC);6FC;0
Ohio_STR;12/31/2018;GRANITE CONSTRUCTION INC;387328107;1,572,330.00;COMMON STOCK;39,035.00;FULLER THALER (SC);6FC;0
Ohio_STR;12/31/2018;GRAPHIC PACKAGING HOLDING;388689101;2,027,984.00;COMMON STOCK;190,600.00;FULLER THALER (SC);6FC;0
Ohio_STR;12/31/2018;GREEN DOT CORP-CLASS A;39304D102;3,522,736.00;COMMON STOCK;44,300.00;FULLER THALER (SC);6FC;0
Ohio_STR;12/31/2018;GROUPON INC;399473107;1,555,840.00;COMMON STOCK;486,200.00;FULLER THALER (SC);6FC;0
Ohio_STR;12/31/2018;HARSCO CORP;415864107;526,290.00;COMMON STOCK;26,500.00;FULLER THALER (SC);6FC;0
Ohio_STR;12/31/2018;HELIX ENERGY SOLUTIONS;42330P107;1,568,900.00;COMMON STOCK;290,000.00;FULLER THALER (SC);6FC;0
Ohio_STR;12/31/2018;HOPE BANCORP INC;43940T109;1,929,385.00;COMMON STOCK;162,680.00;FULLER THALER (SC);6FC;0
Ohio_STR;12/31/2018;HORTONWORKS INC;440894103;2,928,702.00;COMMON STOCK;203,100.00;FULLER THALER (SC);6FC;0
Ohio_STR;12/31/2018;HYSTER-YALE MATERIALS;449172105;613,404.00;COMMON STOCK;9,900.00;FULLER THALER (SC);6FC;0
Ohio_STR;12/31/2018;INVESTORS BANCORP INC;46146L101;4,103,684.00;COMMON STOCK;394,585.00;FULLER THALER (SC);6FC;0
Ohio_STR;12/31/2018;JANUS HENDERSON GROUP PLC;G4474Y214;1,323,863.00;COMMON STOCK;63,893.00;FULLER THALER (SC);6FC;0
Ohio_STR;12/31/2018;JELD-WEN HOLDING INC;47580P103;1,041,152.00;COMMON STOCK;73,269.00;FULLER THALER (SC);6FC;0
Ohio_STR;12/31/2018;KEMET CORP.;488360207;2,034,640.00;COMMON STOCK;116,000.00;FULLER THALER (SC);6FC;0
Ohio_STR;12/31/2018;KENNAMETAL INC;489170100;1,709,926.00;COMMON STOCK;51,380.00;FULLER THALER (SC);6FC;0
Ohio_STR;12/31/2018;KEYCORP;493267108;2,810,048.00;COMMON STOCK;190,125.00;FULLER THALER (SC);6FC;0
Ohio_STR;12/31/2018;KLX ENERGY SERVICES;48253L106;477,677.00;COMMON STOCK;20,370.00;FULLER THALER (SC);6FC;0
Ohio_STR;12/31/2018;KOPPERS HOLDINGS INC;50060P106;591,952.00;COMMON STOCK;34,739.00;FULLER THALER (SC);6FC;0
Ohio_STR;12/31/2018;LIGAND PHARMACEUTICALS;53220K504;2,035,500.00;COMMON STOCK;15,000.00;FULLER THALER (SC);6FC;0
Ohio_STR;12/31/2018;MATSON INC.;57686G105;1,442,437.00;COMMON STOCK;45,048.00;FULLER THALER (SC);6FC;0
Ohio_STR;12/31/2018;MEDPACE HOLDINGS INC;58506Q109;2,318,334.00;COMMON STOCK;43,800.00;FULLER THALER (SC);6FC;0
Ohio_STR;12/31/2018;MILLER (HERMAN) INC;600544100;870,444.00;COMMON STOCK;28,775.00;FULLER THALER (SC);6FC;0
Ohio_STR;12/31/2018;MRC GLOBAL INC;55345K103;821,856.00;COMMON STOCK;67,200.00;FULLER THALER (SC);6FC;0
Ohio_STR;12/31/2018;MTS SYS CORP;553777103;915,767.00;COMMON STOCK;22,820.00;FULLER THALER (SC);6FC;0
Ohio_STR;12/31/2018;NATIONAL GENERAL HLDGS;636220303;1,363,023.00;COMMON STOCK;56,300.00;FULLER THALER (SC);6FC;0
Ohio_STR;12/31/2018;NATIONAL INSTRUMENTS CORP.;636518102;2,232,696.00;COMMON STOCK;49,200.00;FULLER THALER (SC);6FC;0
Ohio_STR;12/31/2018;NCR CORPORATION;62886E108;1,006,288.00;COMMON STOCK;43,600.00;FULLER THALER (SC);6FC;0
Ohio_STR;12/31/2018;NOW INC;67011P100;2,639,952.00;COMMON STOCK;226,800.00;FULLER THALER (SC);6FC;0
Ohio_STR;12/31/2018;PATTERSON-UTI ENERGY INC;703481101;1,447,861.00;COMMON STOCK;139,890.00;FULLER THALER (SC);6FC;0
Ohio_STR;12/31/2018;PBF ENERGY INC;69318G106;257,440.00;COMMON STOCK;7,880.00;FULLER THALER (SC);6FC;0
Ohio_STR;12/31/2018;PEBBLEBROOK HOTEL TRUST;70509V100;495,991.00;COMMON STOCK;17,520.00;FULLER THALER (SC);6FC;0
Ohio_STR;12/31/2018;PH GLATFELTER CO;377316104;542,656.00;COMMON STOCK;55,600.00;FULLER THALER (SC);6FC;0
Ohio_STR;12/31/2018;PLAYAGS INC;72814N104;2,109,100.00;COMMON STOCK;91,700.00;FULLER THALER (SC);6FC;0
Ohio_STR;12/31/2018;POTLATCHDELTIC CORP.;737630103;371,549.00;COMMON STOCK;11,743.00;FULLER THALER (SC);6FC;0
Ohio_STR;12/31/2018;PRESTIGE CONSUMER;74112D101;913,430.00;COMMON STOCK;29,580.00;FULLER THALER (SC);6FC;0
Ohio_STR;12/31/2018;PURE STORAGE INC - CLASS A;74624M102;1,720,560.00;COMMON STOCK;107,000.00;FULLER THALER (SC);6FC;0
Ohio_STR;12/31/2018;QUIDEL CORP;74838J101;2,914,554.00;COMMON STOCK;59,700.00;FULLER THALER (SC);6FC;0
Ohio_STR;12/31/2018;RANGE RES CORP;75281A109;787,611.00;COMMON STOCK;82,300.00;FULLER THALER (SC);6FC;0
Ohio_STR;12/31/2018;RAYONIER INC.;754907103;1,237,743.00;COMMON STOCK;44,700.00;FULLER THALER (SC);6FC;0
